0	0	0.154515
0	1	0.00463881
0	2	0.992492
0	3	0.070101
0	4	0.246559
0	5	0.391003
0	6	0.730796
0	7	0.508713
0	8	0.933164
0	9	0.435377
0	10	0.951292
0	11	0.788354
0	12	0.265084
0	13	0.944853
0	14	0.854335
0	15	0.943236
0	16	0.733757
0	17	0.162603
0	18	0.0583514
0	19	0.573565
0	20	0.672018
0	21	0.190008
0	22	0.459059
0	23	0.893277
0	24	0.235481
0	25	0.668386
0	26	0.308939
0	27	0.115909
0	28	0.369701
0	29	0.501541
0	30	0.174047
0	31	0.209845
0	32	0.67037
0	33	0.901181
0	34	0.923948
0	35	0.553392
0	36	0.541917
0	37	0.535173
0	38	0.410779
0	39	0.521989
0	40	0.561571
0	41	0.061037
0	42	0.994598
0	43	0.538194
0	44	0.454482
0	45	0.825312
0	46	0.570025
0	47	0.615558
0	48	0.586627
0	49	0.009888
1	0	0.251747
1	1	0.928312
1	2	0.381268
1	3	0.00747703
1	4	0.373943
1	5	0.437208
1	6	0.565844
1	7	0.306375
1	8	0.960753
1	9	0.103732
1	10	0.654836
1	11	0.666189
1	12	0.323283
1	13	0.723197
1	14	0.575457
1	15	0.866298
1	16	0.940611
1	17	0.908078
1	18	0.842158
1	19	0.807276
1	20	0.279153
1	21	0.253395
1	22	0.18598
1	23	0.247597
1	24	0.708792
1	25	0.214698
1	26	0.0455336
1	27	0.95587
1	28	0.170141
1	29	0.730216
1	30	0.825465
1	31	0.560686
1	32	0.750664
1	33	0.118412
1	34	0.32844
1	35	0.878872
1	36	0.824519
1	37	0.282388
1	38	0.2678
1	39	0.00338755
1	40	0.913968
1	41	0.751732
1	42	0.26603
1	43	0.932646
1	44	0.926939
1	45	0.593982
1	46	0.245979
1	47	0.0213324
1	48	0.928404
1	49	0.726218
2	0	0.621113
2	1	0.0357067
2	2	0.100742
2	3	0.658254
2	4	0.190405
2	5	0.0928678
2	6	0.0502029
2	7	0.198981
2	8	0.144963
2	9	0.266457
2	10	0.114963
2	11	0.15656
2	12	0.0920743
2	13	0.139409
2	14	0.83169
2	15	0.564165
2	16	0.503006
2	17	0.0855434
2	18	0.216224
2	19	0.462294
2	20	0.491043
2	21	0.560503
